global_rep_id,session_id,rep_index,frame_start,frame_bottom,frame_end,view_dep_reliable,rep_mean_confidence,rep_interp_fraction,rep_jolt_frames,rep_low_conf_frames,knee_flexion_at_bottom,knee_flexion_L_at_bottom,knee_flexion_R_at_bottom,knee_flexion_range,trunk_lean_at_bottom,trunk_lean_mean,trunk_lean_max,trunk_lean_range,symmetry_knee_at_bottom,symmetry_knee_mean,hip_flexion_at_bottom,ankle_dorsiflexion_at_bottom,knee_flexion_at_start,trunk_lean_at_start,symmetry_knee_at_start,hip_flexion_at_start,ankle_dorsiflexion_at_start,knee_flexion_at_end,trunk_lean_at_end,symmetry_knee_at_end,hip_flexion_at_end,ankle_dorsiflexion_at_end,descent_frames,ascent_frames,descent_time_s,ascent_time_s,rep_duration_s,descent_ascent_ratio,knee_vel_max_descent,knee_vel_max_ascent,knee_jerk_max,knee_jerk_rms,normalized_jerk_cost,n_reps,fatigue_trunk_lean_slope,fatigue_knee_depth_slope,depth_consistency_cv,shallow_squat,excessive_lean,asymmetric_depth,ankle_restricted,rushed_descent,butt_wink,high_jerk,incomplete_depth,unstable_return,asymmetric_start,risk_score,risk_score_pct,is_high_risk,risk_label
234,33845_1,0,0,0,31,False,0.7115,0.0039,0,0,62.43574333190918,62.43574333190918,,115.90819549560548,15.796370531201571,10.073831543975269,16.257330415096803,16.113312761337337,,,,,173.03191375732422,0.297345814957214,,,,62.43574333190918,15.796370531201571,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,339.4016647338867,27.846107482910156,88284.52906608582,43420.64880017893,140334.45996782905,2,6.816785018019344,2.528963088989258,0.0198505036198549,1.0,0,,,0,,0.0,0.0,,,0.008648,22.98,0,low_risk
235,33845_1,1,31,73,73,False,0.7738,0.0,0,0,64.96470642089844,64.96470642089844,,103.36849212646484,17.843202677080562,16.890616561994612,22.35825024327021,15.393558310630254,,,,,64.96470642089844,17.843202677080562,,,,159.7286834716797,7.269169920997677,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,390.4808807373047,80877.26820945738,45188.6187506588,191109.27779481525,2,6.816785018019344,2.528963088989258,0.0198505036198549,1.0,0,,,1,,0.0,0.0,,,0.004123,6.1,0,medium_risk
236,33847_2,0,0,0,30,False,0.8222,0.0091,0,0,57.25940132141113,57.25940132141113,,113.33347702026369,30.818686395091312,17.236657327458943,30.994343177601515,26.270906654155745,,,,,164.12227630615234,5.8534162446965325,,,,57.25940132141113,30.818686395091312,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,334.9243927001953,155.47657012939453,73742.87014961243,40146.30243931492,125480.04857298837,2,8.155033118396126,-2.7208118438720703,0.0243368581530681,1.0,0,,,0,,0.0,0.0,,,0.028326,67.75,0,medium_risk
237,33847_2,1,30,76,77,False,0.75,0.0,0,0,54.53858947753906,54.53858947753906,,116.2323760986328,29.99502571865095,25.39169044585507,34.4931444346448,25.958217400260654,,,,,54.53858947753906,29.99502571865095,,,,166.53279876708984,9.825546414046428,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,254.29000854492188,84602.43244171143,56358.07743025914,129306.63089176507,2,8.155033118396126,-2.7208118438720703,0.0243368581530681,1.0,0,,,1,,0.0,0.0,,,0.042647,80.02,0,medium_risk
238,33850_1,0,0,3,47,False,0.9894,0.0,0,0,58.85702705383301,58.85702705383301,,115.46290969848631,10.768712131156889,7.95827032238171,11.068522600985878,10.989393230972494,,14.901547600241267,,,172.49742889404297,1.940872032770121,2.208892822265625,167.32314682006836,102.01828575134276,58.85702705383301,10.768712131156889,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,346.5340232849121,82.45365142822266,51979.18965339659,26565.89155615416,52937.54485877061,2,0.9102426309085834,3.733205795288086,0.0307393167887954,1.0,0,,,0,,0.0,0.0,,0.0,0.002759,2.55,0,low_risk
239,33850_1,1,47,125,125,False,0.9744,0.0,0,0,62.590232849121094,62.590232849121094,,116.78028106689452,11.388571936678764,8.868512953290294,12.72690421653105,11.395565343569704,,18.155169010162354,,,62.590232849121094,11.388571936678764,,,,170.69421768188477,3.62805270316409,9.693885803222656,163.2355499267578,102.87402725219728,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,624.6978378295898,190117.15082645413,70814.77944507427,367712.8284067895,2,0.9102426309085834,3.733205795288086,0.0307393167887954,1.0,0,,,1,,0.0,0.0,0.0,,0.009598,26.4,0,low_risk
240,33868_1,0,0,0,48,False,0.5799,0.0,0,0,66.3079948425293,66.3079948425293,,52.93022918701172,31.669369572490243,28.729349022773967,36.15221892307047,16.770237290343573,,,,,,19.381981632726895,,,,66.3079948425293,31.669369572490243,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,232.55138397216797,75.43327331542969,63349.30772781372,40921.14194244095,328738.5458298771,2,-2.719736069875484,2.5949440002441406,0.0191918207316262,1.0,0,,,0,,0.0,0.0,,,0.022729,58.94,0,medium_risk
241,33868_1,1,48,98,104,False,0.6703,0.0022,0,0,68.90293884277344,68.90293884277344,,114.0068588256836,31.096517120460497,26.009612952898483,38.146377925036,30.788676742472287,,,,,68.90293884277344,31.096517120460497,,,,177.33541107177734,7.513094669034804,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,508.2396697998047,161037.80854225153,67577.15716606654,351348.3157368715,2,-2.719736069875484,2.5949440002441406,0.0191918207316262,1.0,0,,,1,,0.0,0.0,,,0.01558,44.19,0,medium_risk
242,33877_2,0,0,0,24,False,0.8403,0.0013,0,0,41.303598403930664,,41.303598403930664,126.0898551940918,15.54958329389417,9.985552958242009,15.771680685492168,11.974012686956971,,59.38943862915039,,,163.55791473388672,4.30532709638115,,,,41.303598403930664,15.54958329389417,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,581.299409866333,87.4881362915039,282374.809885025,95596.11340667604,574804.5267128296,2,8.48467234675195,6.336935043334961,0.0712462408867699,1.0,0,,,0,,1.0,0.0,,,0.027569,66.74,0,low_risk
243,33877_2,1,24,65,65,False,0.9533,0.0089,0,0,47.640533447265625,78.27289485931396,56.62697982788086,139.88085460662842,21.72367740520295,18.470225304993956,25.17996380626407,20.14736588943004,21.645915031433105,55.03525307599236,61.08266007900238,100.59750938415527,41.00714302062988,16.408055566718268,,,,172.8325958251953,5.615578841938104,10.743011474609377,161.43021392822266,,3.0,16.0,0.1,0.5333,0.6667,0.1875,123.3834457397461,1390.580792427063,580223.9358043667,185825.66227968415,1764797.2754925524,2,8.48467234675195,6.336935043334961,0.0712462408867699,1.0,0,1.0,0.0,1,,1.0,0.0,0.0,,0.030219,69.83,0,medium_risk
244,33881_2,0,0,0,35,False,1.0,0.0069,0,0,142.61893272399902,179.13175201416016,106.10611343383788,34.827239990234375,21.34006034838631,11.890811710518742,21.498271503191123,17.78871167169507,73.02563858032227,32.83631210327148,131.6467628479004,116.09652328491212,176.52883911132812,3.949430831316906,3.752273559570313,163.2790184020996,121.86612319946288,142.61893272399902,21.34006034838631,73.02563858032227,131.6467628479004,116.09652328491212,19.0,1.0,0.6333,0.0333,0.6667,19.0,127.81900405883788,46.82544708251953,33839.2651605606,15374.319204075338,194873.8970806287,2,5.886987555550627,-2.873445510864258,0.010176372474634,0.0,0,1.0,0.0,0,,0.0,1.0,1.0,0.0,0.030613,70.22,0,medium_risk
245,33881_2,1,35,68,69,False,1.0,0.0053,0,0,139.74548721313477,175.652099609375,104.06743621826172,33.711551666259766,21.54605438617165,17.77779926606937,21.645152056018407,15.595446496427464,71.58466339111328,47.512800216674805,130.0846939086914,118.85700988769533,140.29105758666992,21.51944618382481,72.74188995361328,130.1184368133545,119.07078552246094,173.0644645690918,6.942484586229044,7.773323059082031,162.42837142944336,124.04708671569824,1.0,18.0,0.0333,0.6,0.6667,0.0556,34.716796875,106.07574462890624,19962.65855312347,9945.058358184056,87027.63602488211,2,5.886987555550627,-2.873445510864258,0.010176372474634,0.0,0,1.0,0.0,1,,0.0,1.0,0.0,1.0,0.055623,85.79,0,medium_risk
246,33884_1,0,0,0,34,False,0.3178,0.0036,0,0,63.58023452758789,63.58023452758789,,23.92266082763672,36.09866514132866,32.854955886723914,37.800419656491584,14.043091097082858,,,,,,,,,,63.58023452758789,36.09866514132866,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,170.04283905029297,47.59483337402344,15383.170795440674,8489.545010875467,44077.59691351221,2,-3.5613478312277813,1.1977310180664062,0.0093311609027157,1.0,0,,,0,,0.0,0.0,,,0.054066,85.05,0,medium_risk
247,33884_1,1,34,59,70,False,0.5324,0.0084,0,0,64.7779655456543,64.7779655456543,,57.15650939941406,36.433508187356935,29.293608055496133,37.83055346999185,20.719559704776906,,,,,64.7779655456543,36.433508187356935,,,,,25.751445747015765,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,267.67250061035156,120231.23359680176,120231.23359680176,221244.87237167585,2,-3.5613478312277813,1.1977310180664062,0.0093311609027157,1.0,0,,,1,,1.0,0.0,,,0.185566,97.9,1,medium_risk
248,33921_1,0,32,63,79,False,0.8407,0.0052,0,0,44.8192024230957,,44.8192024230957,64.69816207885742,19.301025403042516,31.816913335601253,43.66526855251659,24.933196748652385,,3.1930084228515625,,,44.8192024230957,19.301025403042516,,,,101.72408294677734,34.99525083785427,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,231.8972396850586,139884.88300323486,90362.76221581428,1170432.4641004356,1,,,0.0,1.0,0,,,1,,1.0,0.0,,,0.060596,87.38,0,medium_risk
249,33933_2,0,0,1,36,False,0.9769,0.0,0,0,50.00420570373535,60.64754104614258,39.360870361328125,118.06126594543456,12.545627700010453,9.118070495529858,12.925553566950512,8.556089860325065,21.286670684814453,54.61674041748047,56.2638578414917,115.26304244995116,166.03092193603516,4.429686691889311,15.37689208984375,165.3262481689453,,50.00420570373535,12.545627700010453,21.286670684814453,56.2638578414917,115.26304244995116,19.0,1.0,0.6333,0.0333,0.6667,19.0,582.8334331512451,84.58763122558594,135130.2512669563,57179.12114990183,234563.30937306315,2,3.9294456099241537,-8.089614868164062,0.0880082765738208,1.0,0,1.0,0.0,0,,0.0,0.0,1.0,1.0,0.006304,14.56,0,low_risk
250,33933_2,1,36,77,77,False,0.9819,0.0007,0,0,41.91459083557129,41.078590393066406,41.64494323730469,128.92364883422852,13.812523338196128,13.047516105454012,18.672759503659016,14.85914085599618,0.5663528442382812,44.82518633674173,45.58755874633789,110.6521110534668,41.91459083557129,13.812523338196128,0.5663528442382812,45.58755874633789,110.6521110534668,167.0986366271973,4.1629262031656795,17.327964782714844,165.70423889160156,110.57994079589844,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,811.5470695495605,284373.88300895685,106390.78059484495,680993.2600255712,2,3.9294456099241537,-8.089614868164062,0.0880082765738208,1.0,0,0.0,0.0,1,,1.0,0.0,1.0,0.0,0.018561,50.93,0,low_risk
251,33938_1,0,0,0,41,False,0.9309,0.0,0,0,46.12409019470215,,46.12409019470215,128.8691635131836,10.929841553991942,9.142266050663393,12.8050758198499,7.709145878583663,,52.289046393500435,,,172.66067123413086,5.5330598276478264,10.130699157714844,165.07281875610352,,46.12409019470215,10.929841553991942,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,666.4464569091797,66.58618927001953,175942.02864646906,58343.900136731194,204971.2243778886,2,3.9661121915029423,0.2272205352783203,0.0024570916482252,1.0,0,,,0,,0.0,0.0,,1.0,0.02249,58.42,0,low_risk
252,33938_1,1,41,117,119,False,0.9295,0.0,0,0,46.35131072998047,,46.35131072998047,119.78868865966795,11.47412556511227,13.108378242166337,17.768642420301063,12.23829596491906,,53.84150096348354,,,46.35131072998047,11.47412556511227,,,,160.01133728027344,5.89164571769027,31.928009033203125,157.77884674072266,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,621.4228248596191,209422.56487369537,98024.65419878786,669636.3437964598,2,3.9661121915029423,0.2272205352783203,0.0024570916482252,1.0,0,,,1,,1.0,0.0,1.0,,0.009873,27.2,0,low_risk
253,33944_1,0,0,0,37,False,0.8851,0.0,0,0,33.1461238861084,,33.1461238861084,126.0402603149414,16.849853673909436,12.83526570029461,20.44270702416112,15.611507426555573,,,,,157.5373077392578,5.044559823345107,,,,33.1461238861084,16.849853673909436,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,302.94193267822266,52.88898468017578,59156.93521499633,30292.389871942796,57762.83396037095,2,7.506727744260491,-0.4630985260009765,0.0070348550954058,1.0,0,,,0,,0.0,0.0,,,0.004877,9.16,0,medium_risk
254,33944_1,1,37,92,92,False,0.787,0.0072,0,0,32.68302536010742,,32.68302536010742,124.3188362121582,15.927573256148218,20.3419934445551,31.48991473084196,25.850052692513305,,,,,32.68302536010742,15.927573256148218,,,,148.9000015258789,6.877688737726491,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,569.2068099975586,80853.53954315186,45086.32137338117,85492.71111774762,2,7.506727744260491,-0.4630985260009765,0.0070348550954058,1.0,0,,,1,,0.0,0.0,,,0.020406,54.39,0,medium_risk
255,33948_1,0,0,3,54,False,0.6906,0.0051,0,0,40.584126472473145,58.45159530639648,22.716657638549805,118.0055170059204,12.624190414921888,11.043851946230818,17.80952109293454,12.56439905919283,35.73493766784668,38.62826127476163,39.55617380142212,133.68061447143555,,5.287958332402901,,,,40.584126472473145,12.624190414921888,35.73493766784668,39.55617380142212,133.68061447143555,19.0,1.0,0.6333,0.0333,0.6667,19.0,1278.0166000127792,101.66187286376952,499583.2270199059,245838.9159335975,1519024.171899933,2,3.756510066278583,-0.0616416931152343,0.0007600082430252,1.0,0,1.0,0.0,0,,1.0,0.0,1.0,,0.0665,89.07,0,low_risk
256,33948_1,1,54,125,129,False,0.9233,0.0012,0,0,40.52248477935791,53.92217445373535,27.12279510498047,138.81792736053467,11.892557777004775,14.8003620125094,23.783280399049247,17.994864803804823,26.799379348754883,17.246615421772002,40.90260696411133,127.69696617126463,40.52248477935791,11.892557777004775,26.799379348754883,40.90260696411133,127.69696617126463,178.00283813476562,6.363320734572434,2.2771453857421875,167.51668167114258,147.01219749450684,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,889.1415041685104,273475.92377364624,89581.53668443901,416433.7353357541,2,3.756510066278583,-0.0616416931152343,0.0007600082430252,1.0,0,1.0,0.0,1,,1.0,0.0,0.0,1.0,0.05373,84.91,0,medium_risk
257,33950_2,0,0,0,24,False,0.8403,0.0013,0,0,41.303598403930664,,41.303598403930664,126.0898551940918,15.54958329389417,9.985552958242009,15.771680685492168,11.974012686956971,,59.38943862915039,,,163.55791473388672,4.30532709638115,,,,41.303598403930664,15.54958329389417,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,581.299409866333,87.4881362915039,282374.809885025,95596.11340667604,574804.5267128296,2,8.48467234675195,6.336935043334961,0.0712462408867699,1.0,0,,,0,,1.0,0.0,,,0.027569,66.74,0,low_risk
258,33950_2,1,24,65,65,False,0.9533,0.0089,0,0,47.640533447265625,78.27289485931396,56.62697982788086,139.88085460662842,21.72367740520295,18.470225304993956,25.17996380626407,20.14736588943004,21.645915031433105,55.03525307599236,61.08266007900238,100.59750938415527,41.00714302062988,16.408055566718268,,,,172.8325958251953,5.615578841938104,10.743011474609377,161.43021392822266,,3.0,16.0,0.1,0.5333,0.6667,0.1875,123.3834457397461,1390.580792427063,580223.9358043667,185825.66227968415,1764797.2754925524,2,8.48467234675195,6.336935043334961,0.0712462408867699,1.0,0,1.0,0.0,1,,1.0,0.0,0.0,,0.030219,69.83,0,medium_risk
259,33957_5,0,0,2,36,False,0.8657,0.0,0,0,61.63415718078613,,61.63415718078613,107.22937393188477,31.86890860438248,23.2781545599272,32.321061166809365,23.662601668997873,,31.07224464416504,,,166.79138565063477,9.646853200988671,10.44536590576172,161.80385971069336,,61.63415718078613,31.86890860438248,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,669.6914291381836,96.8796157836914,238078.53973388672,93140.84993036106,754488.8961618737,2,2.945670571199841,-3.4494457244873047,0.0287888357128058,1.0,0,,,0,,1.0,0.0,,1.0,0.01696,47.3,0,medium_risk
260,33957_5,1,36,87,87,False,0.8693,0.0,0,0,58.18471145629883,,58.18471145629883,113.51662063598631,31.65043404071334,26.22382513112704,34.29970016308497,24.605356559438995,,21.263259887695312,,,58.5941276550293,31.801175455478397,,,,167.68195343017578,10.22872739263649,21.263259887695312,162.79790115356445,49.765756130218506,2.0,17.0,0.0667,0.5667,0.6667,0.1176,27.546043395996097,469.81407165527344,183201.58072471613,63986.29568768726,317727.6639037891,2,2.945670571199841,-3.4494457244873047,0.0287888357128058,1.0,0,,,1,,0.0,0.0,1.0,,0.022918,59.45,0,medium_risk
261,33959_1,0,0,1,57,False,0.924,0.0,0,0,57.60508346557617,,57.60508346557617,116.03964614868164,18.198219427129928,14.278975881787243,18.298970136390174,8.406064905815743,,45.405429295131135,,,170.56332778930664,10.027685893118983,4.791389465332031,165.45665740966797,111.5307159423828,57.60508346557617,18.198219427129928,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,801.4973831176758,46.237335205078125,342215.5369091034,137839.77648276743,1411030.2644548842,2,1.0765688043916484,-0.3482208251953125,0.0030316465722606,1.0,0,,,0,,1.0,0.0,,0.0,0.043635,80.62,0,low_risk
262,33959_1,1,57,99,99,False,0.8889,0.0,0,0,57.25686264038086,,57.25686264038086,105.0170440673828,18.277216260155797,15.355544686178892,18.403751805779937,8.097836343078175,,49.49984463778409,,,57.25686264038086,18.277216260155797,,,,160.21820449829102,10.495964825081646,25.908775329589844,160.47328567504883,108.25832748413086,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,740.0188636779785,297281.5668010711,113575.82656441708,1169640.054511589,2,1.0765688043916484,-0.3482208251953125,0.0030316465722606,1.0,0,,,1,,1.0,0.0,1.0,,0.018369,50.39,0,low_risk
263,33966_2,0,0,0,33,False,0.859,0.0009,0,0,50.159006118774414,,50.159006118774414,118.81641006469728,18.67919258989026,13.054094670073187,18.766145747995388,14.578782591790654,,,,,163.79177856445312,4.87649908916527,,,,50.159006118774414,18.67919258989026,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,238.3824920654297,129.14600372314453,23842.190179824825,12186.425861093096,10519.615070876109,2,2.9727455986488245,-2.0104236602783203,0.0204503405014162,1.0,0,,,0,,0.0,0.0,,,0.008236,21.6,0,low_risk
264,33966_2,1,33,79,79,False,0.8708,0.0026,0,0,48.148582458496094,,48.148582458496094,115.85520553588869,18.46666514605464,16.02684026872201,24.669628602909658,20.468584019829088,,,,,48.148582458496094,18.46666514605464,,,,157.8419418334961,4.459024255991487,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,359.34688568115234,66581.42834186554,31502.11020446014,73934.67853162873,2,2.9727455986488245,-2.0104236602783203,0.0204503405014162,1.0,0,,,1,,0.0,0.0,,,0.004964,9.74,0,medium_risk
265,36015_1,0,0,34,86,False,0.625,0.0,0,0,161.24608612060547,161.24608612060547,,21.534576416015625,5.663506916804243,3.42339170524088,6.193275521624217,5.132181617474815,,,,,178.93355560302734,3.4852110922990605,,,,161.24608612060547,5.663506916804243,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,229.0198516845703,166.84066772460938,68083.3194351196,26614.03120123129,1527385.474477369,1,,,0.0,0.0,0,,,0,,0.0,1.0,,,0.022098,57.5,0,medium_risk
267,36035_2,0,51,74,80,False,0.7098,0.0,0,0,54.39191246032715,54.39191246032715,,60.911399841308594,26.46006332986491,29.47663206089255,32.07406215812148,5.730265866116284,,,,,54.39191246032715,26.46006332986491,,,,113.78496170043944,31.5868068226885,,,,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,329.8358917236328,105168.55107307433,39959.60156067961,430373.1190311215,1,,,0.0,1.0,0,,,1,,0.0,0.0,,,0.017695,48.97,0,medium_risk
268,36037_2,0,27,28,42,False,0.75,0.0081,0,0,56.91767883300781,,56.91767883300781,15.23067855834961,34.52790011932298,34.14086544488455,34.77498930341212,2.5701796580045766,,,,,71.72571563720703,32.550062110033224,,,,56.91767883300781,34.52790011932298,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,52.18563079833984,4.2098236083984375,5286.093235015869,2763.8330451215556,32929.49762674894,1,,,0.0,1.0,0,,,0,,0.0,0.0,,,0.084326,92.61,1,medium_risk
269,36041_6,0,0,3,33,False,0.8866,0.0009,0,0,91.94190979003906,119.23171615600586,64.65210342407227,70.95316314697266,13.898270134262448,13.033661832528695,14.548125487669957,5.209163748933699,54.579612731933594,67.24363115098741,96.96821212768556,124.16576194763184,151.90868377685547,9.677551463979476,,,,91.94190979003906,13.898270134262448,54.579612731933594,96.96821212768556,124.16576194763184,19.0,1.0,0.6333,0.0333,0.6667,19.0,424.1798973083496,468.7174987792969,290174.7336530685,117513.74319152224,2743050.464666894,2,-0.22231100859819,-29.04460334777832,0.1875791162892721,0.0,0,1.0,0.0,0,,1.0,0.0,1.0,,0.028135,67.5,0,medium_risk
270,36041_6,1,33,71,71,False,0.9781,0.0048,0,0,62.89730644226074,,62.89730644226074,96.73316955566406,13.811585911946452,12.811350823930509,16.670297742632624,7.808144890564195,,55.694014413016184,,,62.89730644226074,13.811585911946452,,,,157.53559494018555,9.412284118979551,27.40740203857422,155.26312255859375,93.6046085357666,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,718.2185554504395,268240.5981731415,103317.95497251848,1140777.0264675447,2,-0.22231100859819,-29.04460334777832,0.1875791162892721,1.0,0,,,1,,1.0,0.0,1.0,,0.019959,53.79,0,low_risk
271,36046_4,0,0,0,36,False,0.9815,0.0,0,0,80.67642784118652,104.95087051391602,56.40198516845703,95.19647789001463,15.322811375103406,11.09930197446069,15.373419342023029,10.627764269484652,48.548885345458984,57.57868194580078,81.96807861328125,132.3596954345703,170.2888641357422,4.8344196912079225,15.76416015625,158.9299278259277,108.14825248718262,80.67642784118652,15.322811375103406,48.548885345458984,81.96807861328125,132.3596954345703,19.0,1.0,0.6333,0.0333,0.6667,19.0,389.6620845794678,190.0124359130859,108532.78204679486,38843.6477047436,166493.87152179927,2,0.5507723364701178,-21.56095314025879,0.1542360662396969,1.0,0,1.0,0.0,0,,0.0,0.0,1.0,1.0,0.005566,12.03,0,medium_risk
272,36046_4,1,36,73,73,False,0.9688,0.0016,0,0,59.115474700927734,97.96871948242188,56.23991012573242,116.47621536254884,12.780429472255584,11.650074310930808,14.961306341469149,8.69911851720522,41.72880935668945,48.326502663748606,79.52341842651367,134.28814697265625,75.67935085296631,14.435492697719642,45.044816970825195,77.63964748382568,128.8552207946777,170.39662170410156,6.98263812521621,12.858001708984377,160.13068389892578,103.05389785766602,5.0,14.0,0.1667,0.4667,0.6667,0.3571,305.8199214935303,740.2435111999512,244446.6276311874,111997.409166884,924573.5200549827,2,0.5507723364701178,-21.56095314025879,0.1542360662396969,1.0,0,1.0,0.0,1,,1.0,0.0,0.0,1.0,0.015429,43.9,0,low_risk
273,36077_1,0,13,15,53,False,0.9875,0.0023,0,0,77.54486274719238,74.5500717163086,80.53965377807617,73.14374542236328,27.260955157809793,23.729867789384304,30.65498766121591,16.114532010719543,5.989582061767578,34.24650001525879,73.55085754394531,140.57274627685547,139.38230895996094,14.944915988395646,,,,77.54486274719238,27.260955157809793,5.989582061767578,73.55085754394531,140.57274627685547,19.0,1.0,0.6333,0.0333,0.6667,19.0,296.59549713134766,261.79927825927734,82868.86260509491,43118.3354773289,347511.82241848327,1,,,0.0,1.0,0,0.0,0.0,0,,0.0,0.0,0.0,,0.015215,43.45,0,medium_risk
274,36083_1,0,0,0,55,False,0.9424,0.0,0,0,70.43080806732178,79.02309799194336,61.838518142700195,89.12157249450684,30.30833966224122,22.25984446413551,30.333852043266763,23.78990563863593,17.184579849243164,21.04452753067017,60.1817569732666,98.8031768798828,154.2777099609375,7.08230372123203,,,,70.43080806732178,30.30833966224122,17.184579849243164,60.1817569732666,98.8031768798828,19.0,1.0,0.6333,0.0333,0.6667,19.0,288.74622344970703,88.62287521362305,127830.78643798824,51584.009155027416,335015.194088927,2,4.572852069068933,-1.1405925750732422,0.008163356852213,1.0,0,1.0,0.0,0,,0.0,0.0,1.0,,0.024222,61.61,0,medium_risk
275,36083_1,1,55,97,97,False,1.0,0.0,0,0,69.29021549224854,77.30223083496094,61.27820014953613,91.28375053405762,30.430193310610385,26.832696533204444,31.334890521507784,21.137295630181924,16.024030685424805,19.036566734313965,59.86954498291016,98.51577377319336,69.29021549224854,30.430193310610385,16.024030685424805,59.86954498291016,98.51577377319336,154.3415489196777,12.0421133625184,23.86711883544922,148.8494415283203,84.62079048156738,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,358.143253326416,83558.72517585754,36621.65758187662,160949.28225600033,2,4.572852069068933,-1.1405925750732422,0.008163356852213,1.0,0,1.0,0.0,1,,0.0,0.0,1.0,1.0,0.018564,51.03,0,medium_risk
276,36092_3,0,0,0,39,False,0.7842,0.0008,0,0,61.782508850097656,61.782508850097656,,115.21115112304688,14.238596464501535,7.60963550484056,14.33794873117477,14.251719498051258,,,,,172.58355712890625,1.578655226745055,,,,61.782508850097656,14.238596464501535,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,327.9425811767578,229.86740112304688,78808.56536865234,41484.079003423416,129650.40376581384,2,6.076524960423635,-6.1196136474609375,0.052106029153028,1.0,0,,,0,,0.0,0.0,,,0.009993,27.8,0,low_risk
277,36092_3,1,39,133,138,False,0.8561,0.0018,0,0,55.66289520263672,55.66289520263672,,118.16258239746094,13.87569938277198,13.686160465264194,24.349386069613296,24.09915685157861,,,,,55.0018424987793,13.771820517787482,,,,171.4452133178711,1.2243933013388009,,,,1.0,18.0,0.0333,0.6,0.6667,0.0556,39.66316223144531,580.6131362915039,171619.07006263727,76423.16507999721,418302.1461020984,2,6.076524960423635,-6.1196136474609375,0.052106029153028,1.0,0,,,1,,1.0,0.0,,,0.001408,0.49,0,medium_risk
278,36093_1,0,0,4,60,False,0.9847,0.0,0,0,62.63422393798828,,62.63422393798828,106.37537002563477,22.127865641920692,18.043798545567768,24.06952317647734,22.269147393350757,,51.563028672162226,,,168.5361442565918,4.54638705103202,18.366249084472656,161.9408073425293,114.6596736907959,62.63422393798828,22.127865641920692,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,758.7777328491211,27.49671936035156,290210.29343605036,107620.69779146998,1023550.8885325228,2,0.6485367356679106,1.8730621337890625,0.0147321054598548,1.0,0,,,0,,1.0,0.0,,1.0,0.036133,75.54,0,medium_risk
279,36093_1,1,60,163,165,False,0.9263,0.0029,0,0,64.50728607177734,,64.50728607177734,102.96831512451172,21.683225990501946,18.69233528123568,25.879767688122698,18.293614984058593,,51.85195795694987,,,64.50728607177734,21.683225990501946,,,,161.88040924072266,9.10548829619811,27.436599731445312,157.26117706298828,88.64692687988281,1.0,19.0,0.0333,0.6333,0.6667,0.0526,0.0,464.1240692138672,193518.39995384216,90416.88797664596,771066.6108108303,2,0.6485367356679106,1.8730621337890625,0.0147321054598548,1.0,0,,,1,,1.0,0.0,1.0,,0.013985,40.12,0,medium_risk
280,36107_1,0,0,6,39,False,0.9582,0.0124,0,0,66.7430419921875,,66.7430419921875,110.16986846923828,14.384077649052513,9.46266632512706,16.972709685744483,16.888780313719494,,16.11508321762085,,,173.00217819213867,0.1075753026953589,6.042793273925781,171.57833862304688,125.98763847351074,66.7430419921875,14.384077649052513,,,,19.0,1.0,0.6333,0.0333,0.6667,19.0,699.3316841125488,131.29165649414062,242933.19149494168,99715.8205649215,819223.6341949984,2,2.8957135171555315,-1.3782939910888672,0.0104331015692482,1.0,0,,,0,,1.0,0.0,,0.0,0.007529,19.19,0,low_risk
